_id,clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
3753,20,Oaxaca,20400,Santa María Camotlán,Población indígena,44,-999.0,-999.0,-999.0,91.891892,-999.0,-999.0,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3655,20,Oaxaca,20300,San Pedro Amuzgos,Población indígena,5702,92.790409,38.385965,12.327485,88.140351,32.608187,90.128655,45.497076,93.250994,2015-01-01,Oaxaca,Oaxaca
3656,20,Oaxaca,20301,San Pedro Apóstol,Población indígena,69,-999.0,44.897959,-999.0,73.469388,71.428571,71.428571,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3657,20,Oaxaca,20302,San Pedro Atoyac,Población indígena,4032,97.304816,39.915014,13.626062,92.804533,42.322946,83.342776,63.172805,97.311615,2015-01-01,Oaxaca,Oaxaca
3658,20,Oaxaca,20303,San Pedro Cajonos,Población indígena,1107,86.160083,28.066528,17.983368,79.83368,34.719335,37.941788,16.112266,87.295218,2015-01-01,Oaxaca,Oaxaca
3659,20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,Población indígena,149,96.6875,46.09375,17.96875,67.1875,59.375,67.96875,42.1875,96.6875,2015-01-01,Oaxaca,Oaxaca
3660,20,Oaxaca,20305,San Pedro Comitancillo,Población indígena,3823,47.829284,16.756074,8.204481,49.321553,7.352477,22.057431,12.622278,57.162196,2015-01-01,Oaxaca,Oaxaca
3661,20,Oaxaca,20306,San Pedro el Alto,Población indígena,3446,95.488041,45.475113,19.489334,92.954105,39.883646,86.748546,32.385262,95.521655,2015-01-01,Oaxaca,Oaxaca
3662,20,Oaxaca,20307,San Pedro Huamelula,Población indígena,2795,64.445625,38.896376,8.097567,75.772635,14.479179,87.979336,58.058579,64.587652,2015-01-01,Oaxaca,Oaxaca
3663,20,Oaxaca,20308,San Pedro Huilotepec,Población indígena,2898,76.470175,27.758285,16.062378,58.986355,54.853801,64.483431,41.481481,81.215984,2015-01-01,Oaxaca,Oaxaca
3664,20,Oaxaca,20309,San Pedro Ixcatlán,Población indígena,4946,81.507469,36.155616,11.426229,83.683703,37.571168,80.679056,52.283769,82.615282,2015-01-01,Oaxaca,Oaxaca
3665,20,Oaxaca,20310,San Pedro Ixtlahuaca,Población indígena,2487,52.497501,24.216265,16.765107,83.916402,59.609269,73.194003,35.529305,53.178555,2015-01-01,Oaxaca,Oaxaca
3666,20,Oaxaca,20311,San Pedro Jaltepetongo,Población indígena,562,97.219753,38.271605,-999.0,71.851852,66.91358,100.0,27.160494,97.219753,2015-01-01,Oaxaca,Oaxaca
3667,20,Oaxaca,20312,San Pedro Jicayán,Población indígena,8177,82.930889,28.128329,16.177668,89.936966,22.170367,93.750518,62.309173,83.364552,2015-01-01,Oaxaca,Oaxaca
3668,20,Oaxaca,20313,San Pedro Jocotipac,Población indígena,675,97.341935,41.935484,-999.0,74.83871,22.580645,95.322581,39.83871,97.341935,2015-01-01,Oaxaca,Oaxaca
3669,20,Oaxaca,20314,San Pedro Juchatengo,Población indígena,27,-999.0,-999.0,-999.0,82.608696,-999.0,-999.0,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3670,20,Oaxaca,20315,San Pedro Mártir,Población indígena,1554,86.779249,38.925681,18.101545,83.517292,62.472406,98.52833,20.603385,86.792494,2015-01-01,Oaxaca,Oaxaca
3671,20,Oaxaca,20316,San Pedro Mártir Quiechapa,Población indígena,39,90.40625,50.0,-999.0,50.0,-999.0,90.625,-888.0,90.40625,2015-01-01,Oaxaca,Oaxaca
3672,20,Oaxaca,20317,San Pedro Mártir Yucuxaco,Población indígena,35,88.09375,-999.0,-999.0,81.25,-999.0,93.75,-999.0,88.46875,2015-01-01,Oaxaca,Oaxaca
3673,20,Oaxaca,20318,San Pedro Mixtepec,Población indígena,4471,63.90657,33.230192,24.742654,84.586335,12.558165,38.823528,31.846236,65.93966,2015-01-01,Oaxaca,Oaxaca
3674,20,Oaxaca,20319,San Pedro Mixtepec,Población indígena,1107,94.867045,33.181818,13.75,85.681818,33.068182,75.227273,35.681818,95.202273,2015-01-01,Oaxaca,Oaxaca
3675,20,Oaxaca,20320,San Pedro Molinos,Población indígena,664,90.852217,31.034483,20.525452,72.413793,23.152709,88.834154,27.422003,92.082102,2015-01-01,Oaxaca,Oaxaca
3676,20,Oaxaca,20322,San Pedro Ocopetatillo,Población indígena,812,97.300824,46.428571,-999.0,84.615385,35.027473,96.291209,57.142857,97.300824,2015-01-01,Oaxaca,Oaxaca
3677,20,Oaxaca,20323,San Pedro Ocotepec,Población indígena,2157,96.633964,37.578887,8.31899,90.992542,27.768216,94.779116,8.433735,96.679289,2015-01-01,Oaxaca,Oaxaca
3678,20,Oaxaca,20324,San Pedro Pochutla,Población indígena,9339,69.424978,38.69119,13.66255,91.744028,30.556714,80.444685,38.094945,69.730875,2015-01-01,Oaxaca,Oaxaca
3679,20,Oaxaca,20325,San Pedro Quiatoni,Población indígena,11114,98.326453,45.908754,8.171906,86.344871,36.720652,89.404044,31.258601,98.481423,2015-01-01,Oaxaca,Oaxaca
3680,20,Oaxaca,20326,San Pedro Sochiápam,Población indígena,5219,97.81565,38.060812,15.096747,91.452265,35.700617,98.065065,58.941101,97.874548,2015-01-01,Oaxaca,Oaxaca
3681,20,Oaxaca,20327,San Pedro Tapanatepec,Población indígena,2013,69.252326,47.04981,19.623889,85.377216,11.839631,82.689876,70.97256,69.310616,2015-01-01,Oaxaca,Oaxaca
3682,20,Oaxaca,20329,San Pedro Teozacoalco,Población indígena,60,98.788462,-999.0,-999.0,86.538462,51.923077,86.538462,51.923077,98.788462,2015-01-01,Oaxaca,Oaxaca
3683,20,Oaxaca,20330,San Pedro Teutila,Población indígena,1752,94.555766,45.305608,7.435413,88.216761,30.245747,98.928796,68.809074,94.558286,2015-01-01,Oaxaca,Oaxaca
3684,20,Oaxaca,20331,San Pedro Tidaá,Población indígena,583,92.889328,50.988142,10.869565,64.822134,16.600791,86.561265,38.735178,93.250988,2015-01-01,Oaxaca,Oaxaca
3685,20,Oaxaca,20332,San Pedro Topiltepec,Población indígena,13,98.416667,-999.0,-999.0,-999.0,-888.0,100.0,-999.0,98.416667,2015-01-01,Oaxaca,Oaxaca
3686,20,Oaxaca,20333,San Pedro Totolápam,Población indígena,340,50.705179,32.669323,-999.0,84.063745,44.621514,70.119522,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3687,20,Oaxaca,20334,Villa de Tututepec de Melchor Ocampo,Población indígena,9409,69.259143,47.290345,12.651423,92.471139,22.611238,87.444101,54.700229,69.401804,2015-01-01,Oaxaca,Oaxaca
3688,20,Oaxaca,20335,San Pedro Yaneri,Población indígena,936,94.272623,36.769759,-999.0,57.617411,28.636884,99.08362,20.733104,94.381443,2015-01-01,Oaxaca,Oaxaca
3689,20,Oaxaca,20336,San Pedro Yólox,Población indígena,1740,94.502584,39.470284,5.297158,88.049096,25.775194,73.320413,15.826873,94.848191,2015-01-01,Oaxaca,Oaxaca
3690,20,Oaxaca,20337,San Pedro y San Pablo Ayutla,Población indígena,4885,90.011642,44.909586,31.582859,84.864999,40.772851,67.624474,34.803072,90.997771,2015-01-01,Oaxaca,Oaxaca
3691,20,Oaxaca,20338,Villa de Etla,Población indígena,3058,59.22053,23.133268,27.001155,81.534248,10.096777,68.561299,34.367556,60.213648,2015-01-01,Oaxaca,Oaxaca
3692,20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,Población indígena,276,57.360515,13.733906,20.171674,77.682403,-999.0,37.76824,-999.0,58.051502,2015-01-01,Oaxaca,Oaxaca
3693,20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,Población indígena,410,87.614943,46.83908,20.114943,44.827586,20.402299,64.367816,37.643678,92.62931,2015-01-01,Oaxaca,Oaxaca
3694,20,Oaxaca,20341,San Pedro Yucunama,Población indígena,4,94.0,25.0,-888.0,100.0,100.0,100.0,-888.0,94.0,2015-01-01,Oaxaca,Oaxaca
3695,20,Oaxaca,20342,San Raymundo Jalpan,Población indígena,426,-999.0,20.215633,12.668464,57.412399,28.301887,37.466307,17.250674,-999.0,2015-01-01,Oaxaca,Oaxaca
3696,20,Oaxaca,20343,San Sebastián Abasolo,Población indígena,1104,69.253731,22.17484,-999.0,76.332623,15.138593,76.865672,-999.0,70.102345,2015-01-01,Oaxaca,Oaxaca
3697,20,Oaxaca,20344,San Sebastián Coatlán,Población indígena,51,92.162791,-999.0,-999.0,69.767442,53.488372,95.348837,-999.0,92.162791,2015-01-01,Oaxaca,Oaxaca
3698,20,Oaxaca,20345,San Sebastián Ixcapa,Población indígena,745,84.921951,38.861789,20.0,84.552846,46.01626,83.414634,43.414634,85.504065,2015-01-01,Oaxaca,Oaxaca
3699,20,Oaxaca,20346,San Sebastián Nicananduta,Población indígena,1288,97.101243,36.500888,23.534636,83.21492,20.515098,75.310835,72.735346,97.450266,2015-01-01,Oaxaca,Oaxaca
3700,20,Oaxaca,20347,San Sebastián Río Hondo,Población indígena,919,92.395806,43.512451,14.023591,81.913499,39.449541,98.427261,-999.0,92.395806,2015-01-01,Oaxaca,Oaxaca
3701,20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,Población indígena,3872,88.828773,45.896096,28.865662,80.049185,42.330157,87.181064,47.986474,89.562558,2015-01-01,Oaxaca,Oaxaca
3702,20,Oaxaca,20349,San Sebastián Teitipac,Población indígena,1216,62.901672,41.00295,30.186824,72.468043,13.372665,85.545723,19.567355,63.295969,2015-01-01,Oaxaca,Oaxaca
3703,20,Oaxaca,20350,San Sebastián Tutla,Población indígena,2881,39.558516,12.856867,17.100517,59.506761,-999.0,-999.0,30.186603,44.544516,2015-01-01,Oaxaca,Oaxaca
3704,20,Oaxaca,20351,San Simón Almolongas,Población indígena,51,88.046512,13.953488,-999.0,90.697674,-999.0,-999.0,-999.0,91.767442,2015-01-01,Oaxaca,Oaxaca
3705,20,Oaxaca,20352,San Simón Zahuatlán,Población indígena,3631,99.369883,55.571378,23.068708,64.471342,74.047704,97.152011,65.396938,99.476682,2015-01-01,Oaxaca,Oaxaca
3706,20,Oaxaca,20353,Santa Ana,Población indígena,41,78.647059,-999.0,-999.0,97.058824,-999.0,-999.0,-999.0,78.647059,2015-01-01,Oaxaca,Oaxaca
3707,20,Oaxaca,20354,Santa Ana Ateixtlahuaca,Población indígena,532,93.915948,51.077586,-999.0,73.275862,47.198276,90.301724,-999.0,94.206897,2015-01-01,Oaxaca,Oaxaca
3708,20,Oaxaca,20355,Santa Ana Cuauhtémoc,Población indígena,595,96.141071,51.964286,17.142857,78.035714,33.035714,92.5,36.964286,96.5125,2015-01-01,Oaxaca,Oaxaca
3709,20,Oaxaca,20356,Santa Ana del Valle,Población indígena,2097,75.059613,40.010741,32.653061,81.364125,10.84855,63.480129,10.902256,75.419441,2015-01-01,Oaxaca,Oaxaca
3710,20,Oaxaca,20357,Santa Ana Tavela,Población indígena,18,93.25,-999.0,-888.0,75.0,-999.0,100.0,-999.0,93.25,2015-01-01,Oaxaca,Oaxaca
3711,20,Oaxaca,20358,Santa Ana Tlapacoyan,Población indígena,57,89.882353,50.980392,-999.0,80.392157,72.54902,94.117647,-999.0,90.431373,2015-01-01,Oaxaca,Oaxaca
3712,20,Oaxaca,20359,Santa Ana Yareni,Población indígena,947,89.1071,34.536703,30.084236,79.181709,39.711191,97.472924,10.589651,89.185319,2015-01-01,Oaxaca,Oaxaca
3713,20,Oaxaca,20360,Santa Ana Zegache,Población indígena,2085,91.626963,37.087168,22.252301,72.441798,42.284786,88.142934,39.956687,92.332972,2015-01-01,Oaxaca,Oaxaca
3714,20,Oaxaca,20361,Santa Catalina Quierí,Población indígena,896,97.5,40.298507,13.557214,88.432836,20.024876,99.502488,37.437811,97.5,2015-01-01,Oaxaca,Oaxaca
3715,20,Oaxaca,20362,Santa Catarina Cuixtla,Población indígena,558,79.761905,49.761905,18.095238,65.714286,30.952381,69.52381,29.761905,80.557143,2015-01-01,Oaxaca,Oaxaca
3716,20,Oaxaca,20363,Santa Catarina Ixtepeji,Población indígena,329,81.226667,36.666667,15.0,65.0,21.333333,76.333333,-999.0,83.126667,2015-01-01,Oaxaca,Oaxaca
3717,20,Oaxaca,20364,Santa Catarina Juquila,Población indígena,3565,81.213167,42.341632,13.088979,93.836547,20.935199,77.55075,29.004029,81.394689,2015-01-01,Oaxaca,Oaxaca
3718,20,Oaxaca,20365,Santa Catarina Lachatao,Población indígena,767,93.169343,17.372263,-999.0,74.452555,30.364964,60.0,-999.0,95.994161,2015-01-01,Oaxaca,Oaxaca
3869,20,Oaxaca,20518,Santo Domingo Tlatayápam,Población indígena,4,-999.0,-888.0,-888.0,66.666667,-888.0,100.0,-888.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3719,20,Oaxaca,20366,Santa Catarina Loxicha,Población indígena,747,96.150613,50.087566,17.688266,76.707531,46.76007,85.464098,14.360771,97.124343,2015-01-01,Oaxaca,Oaxaca
3720,20,Oaxaca,20367,Santa Catarina Mechoacán,Población indígena,4575,92.986727,41.497621,17.305284,78.537441,37.490609,93.513649,52.717255,93.467568,2015-01-01,Oaxaca,Oaxaca
3721,20,Oaxaca,20368,Santa Catarina Minas,Población indígena,49,85.02439,-999.0,-999.0,87.804878,-999.0,100.0,-999.0,85.02439,2015-01-01,Oaxaca,Oaxaca
3722,20,Oaxaca,20369,Santa Catarina Quiané,Población indígena,76,63.279412,25.0,-999.0,88.235294,-999.0,-999.0,-999.0,63.279412,2015-01-01,Oaxaca,Oaxaca
3723,20,Oaxaca,20370,Santa Catarina Tayata,Población indígena,161,80.236842,30.263158,-999.0,-999.0,31.578947,84.868421,38.157895,86.703947,2015-01-01,Oaxaca,Oaxaca
3724,20,Oaxaca,20371,Santa Catarina Ticuá,Población indígena,959,87.514977,32.834101,15.78341,73.156682,20.506912,85.138249,44.009217,88.313364,2015-01-01,Oaxaca,Oaxaca
3725,20,Oaxaca,20372,Santa Catarina Yosonotú,Población indígena,1575,91.091039,41.863799,13.978495,70.035842,24.086022,96.272401,57.562724,91.397133,2015-01-01,Oaxaca,Oaxaca
3726,20,Oaxaca,20373,Santa Catarina Zapoquila,Población indígena,3,45.5,-888.0,50.0,-888.0,-888.0,-888.0,-888.0,91.0,2015-01-01,Oaxaca,Oaxaca
3727,20,Oaxaca,20374,Santa Cruz Acatepec,Población indígena,1593,94.359048,38.788753,8.291276,87.671233,60.418169,91.708724,34.751262,94.896179,2015-01-01,Oaxaca,Oaxaca
3728,20,Oaxaca,20375,Santa Cruz Amilpas,Población indígena,4087,56.785078,17.419919,14.778875,73.155003,14.034758,32.031661,27.282666,61.000935,2015-01-01,Oaxaca,Oaxaca
3729,20,Oaxaca,20376,Santa Cruz de Bravo,Población indígena,2,-999.0,100.0,-888.0,50.0,-888.0,100.0,-888.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3730,20,Oaxaca,20377,Santa Cruz Itundujia,Población indígena,1081,83.996117,43.397272,9.631379,83.563472,19.48614,99.396858,35.188351,84.033777,2015-01-01,Oaxaca,Oaxaca
3731,20,Oaxaca,20378,Santa Cruz Mixtepec,Población indígena,997,91.275198,37.146093,17.327293,87.88222,41.789354,95.583239,43.82786,92.1812,2015-01-01,Oaxaca,Oaxaca
3732,20,Oaxaca,20379,Santa Cruz Nundaco,Población indígena,2945,92.542142,27.493559,10.452705,55.944056,47.515642,92.749356,35.995583,94.303276,2015-01-01,Oaxaca,Oaxaca
3733,20,Oaxaca,20380,Santa Cruz Papalutla,Población indígena,1343,71.397321,37.321429,19.285714,79.464286,35.625,80.803571,20.089286,71.867857,2015-01-01,Oaxaca,Oaxaca
3734,20,Oaxaca,20381,Santa Cruz Tacache de Mina,Población indígena,15,-999.0,-999.0,-999.0,76.923077,-999.0,-999.0,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3735,20,Oaxaca,20382,Santa Cruz Tacahua,Población indígena,686,95.819897,31.560892,-999.0,47.169811,25.214408,97.084048,16.638079,95.819897,2015-01-01,Oaxaca,Oaxaca
3737,20,Oaxaca,20384,Santa Cruz Xitla,Población indígena,4063,96.644697,51.440834,25.168608,52.667075,46.934396,89.08645,56.652361,97.985592,2015-01-01,Oaxaca,Oaxaca
3738,20,Oaxaca,20385,Santa Cruz Xoxocotlán,Población indígena,26133,58.214201,18.495777,19.263615,76.924184,12.894827,59.524371,22.287045,60.157104,2015-01-01,Oaxaca,Oaxaca
3739,20,Oaxaca,20386,Santa Cruz Zenzontepec,Población indígena,15313,98.340068,42.269129,2.563136,82.646061,65.133811,97.286091,23.686393,98.46046,2015-01-01,Oaxaca,Oaxaca
3740,20,Oaxaca,20387,Santa Gertrudis,Población indígena,20,-999.0,-999.0,-999.0,94.117647,-999.0,-999.0,-999.0,-999.0,2015-01-01,Oaxaca,Oaxaca
3741,20,Oaxaca,20388,Santa Inés del Monte,Población indígena,27,81.608696,-999.0,34.782609,91.304348,52.173913,100.0,-999.0,81.608696,2015-01-01,Oaxaca,Oaxaca
3742,20,Oaxaca,20389,Santa Inés Yatzeche,Población indígena,965,94.7,55.625,38.625,85.375,48.625,93.0,47.375,95.30875,2015-01-01,Oaxaca,Oaxaca
3743,20,Oaxaca,20390,Santa Lucía del Camino,Población indígena,14250,43.010466,14.58732,23.820938,65.474546,7.269752,-999.0,23.594518,48.741946,2015-01-01,Oaxaca,Oaxaca
3744,20,Oaxaca,20391,Santa Lucía Miahuatlán,Población indígena,3459,93.778294,50.248921,-999.0,-999.0,61.798872,88.947892,51.775639,95.211085,2015-01-01,Oaxaca,Oaxaca
3745,20,Oaxaca,20392,Santa Lucía Monteverde,Población indígena,5162,97.342863,39.289582,6.346112,84.730344,48.256444,98.982023,59.064327,97.359974,2015-01-01,Oaxaca,Oaxaca
3746,20,Oaxaca,20393,Santa Lucía Ocotlán,Población indígena,3825,96.483991,48.958657,7.646876,89.95959,34.690706,95.492695,16.537146,96.508237,2015-01-01,Oaxaca,Oaxaca
3747,20,Oaxaca,20394,Santa María Alotepec,Población indígena,2842,95.120064,29.876346,16.79298,83.845233,25.209414,65.496609,19.944156,95.635022,2015-01-01,Oaxaca,Oaxaca
3748,20,Oaxaca,20395,Santa María Apazco,Población indígena,1755,86.959234,45.274861,7.164917,75.108091,43.174799,98.888203,32.180358,86.966646,2015-01-01,Oaxaca,Oaxaca
3749,20,Oaxaca,20396,Santa María la Asunción,Población indígena,3331,96.761279,54.915825,17.070707,87.744108,41.616162,63.097643,59.52862,96.787205,2015-01-01,Oaxaca,Oaxaca
3750,20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,Población indígena,16219,60.393208,15.374028,25.002997,64.235112,12.657463,70.492709,30.420935,62.979294,2015-01-01,Oaxaca,Oaxaca
3751,20,Oaxaca,20398,Ayoquezco de Aldama,Población indígena,871,88.100645,55.612903,14.83871,69.419355,27.096774,70.967742,33.935484,88.654194,2015-01-01,Oaxaca,Oaxaca
3752,20,Oaxaca,20399,Santa María Atzompa,Población indígena,7987,51.954657,16.179766,23.58263,72.7113,13.831097,39.825245,32.857779,55.257382,2015-01-01,Oaxaca,Oaxaca
3754,20,Oaxaca,20401,Santa María Colotepec,Población indígena,3618,75.643797,41.715916,14.454617,92.12157,26.644612,72.509139,48.241853,76.006403,2015-01-01,Oaxaca,Oaxaca
3755,20,Oaxaca,20402,Santa María Cortijo,Población indígena,103,84.566667,51.111111,22.222222,74.444444,55.555556,92.222222,70.0,84.566667,2015-01-01,Oaxaca,Oaxaca
3756,20,Oaxaca,20403,Santa María Coyotepec,Población indígena,540,-999.0,19.198312,13.291139,56.962025,34.599156,-999.0,30.168776,-999.0,2015-01-01,Oaxaca,Oaxaca
3757,20,Oaxaca,20404,Santa María Chachoápam,Población indígena,22,73.15,-999.0,-999.0,65.0,-999.0,80.0,-999.0,73.15,2015-01-01,Oaxaca,Oaxaca
3758,20,Oaxaca,20405,Villa de Chilapa de Díaz,Población indígena,660,89.395425,46.568627,15.359477,83.823529,30.555556,81.372549,50.0,89.398693,2015-01-01,Oaxaca,Oaxaca
3759,20,Oaxaca,20406,Santa María Chilchotla,Población indígena,20810,96.032084,46.161714,17.651809,87.726098,61.606374,99.090224,26.964901,96.053725,2015-01-01,Oaxaca,Oaxaca
3760,20,Oaxaca,20408,Santa María del Rosario,Población indígena,110,84.116505,34.951456,-999.0,-999.0,-999.0,86.407767,-999.0,89.359223,2015-01-01,Oaxaca,Oaxaca
3761,20,Oaxaca,20409,Santa María del Tule,Población indígena,1544,47.775,16.640625,26.640625,52.109375,15.546875,-999.0,12.421875,55.053906,2015-01-01,Oaxaca,Oaxaca
3762,20,Oaxaca,20410,Santa María Ecatepec,Población indígena,2063,96.145143,26.628571,12.0,80.857143,23.028571,44.228571,30.685714,97.125714,2015-01-01,Oaxaca,Oaxaca
3763,20,Oaxaca,20411,Santa María Guelacé,Población indígena,513,62.093886,27.729258,30.786026,73.799127,-999.0,52.401747,-999.0,64.434498,2015-01-01,Oaxaca,Oaxaca
3764,20,Oaxaca,20412,Santa María Guienagati,Población indígena,2465,95.09778,41.332074,11.525744,87.15163,40.529051,93.859235,53.566368,95.160132,2015-01-01,Oaxaca,Oaxaca
3765,20,Oaxaca,20413,Santa María Huatulco,Población indígena,5416,52.833282,34.065058,20.850539,73.852642,15.844359,35.907092,48.311234,55.785263,2015-01-01,Oaxaca,Oaxaca
3766,20,Oaxaca,20414,Santa María Huazolotitlán,Población indígena,5158,86.597882,35.255688,13.876999,84.523541,25.884208,70.556432,42.441991,88.123902,2015-01-01,Oaxaca,Oaxaca
3767,20,Oaxaca,20415,Santa María Ipalapa,Población indígena,1610,90.643961,42.837079,14.466292,88.764045,26.544944,95.154494,42.275281,91.033708,2015-01-01,Oaxaca,Oaxaca
3768,20,Oaxaca,20416,Santa María Ixcatlán,Población indígena,84,95.710526,32.894737,-999.0,-999.0,-999.0,81.578947,-999.0,96.644737,2015-01-01,Oaxaca,Oaxaca
3769,20,Oaxaca,20417,Santa María Jacatepec,Población indígena,7558,80.492562,34.335155,10.200364,85.503947,22.08561,73.406193,53.142077,80.970097,2015-01-01,Oaxaca,Oaxaca
3770,20,Oaxaca,20418,Santa María Jalapa del Marqués,Población indígena,1639,66.639704,37.327643,22.412011,77.168939,-999.0,67.746811,39.087659,67.962282,2015-01-01,Oaxaca,Oaxaca
3771,20,Oaxaca,20419,Santa María Jaltianguis,Población indígena,438,86.739612,24.099723,-999.0,78.393352,-999.0,63.434903,13.573407,90.279778,2015-01-01,Oaxaca,Oaxaca
3772,20,Oaxaca,20420,Santa María Lachixío,Población indígena,1885,94.563817,32.28005,7.063197,94.547708,37.7943,87.7943,16.109046,94.563817,2015-01-01,Oaxaca,Oaxaca
3773,20,Oaxaca,20421,Santa María Mixtequilla,Población indígena,183,65.622642,20.125786,-999.0,64.150943,-999.0,-999.0,-999.0,74.283019,2015-01-01,Oaxaca,Oaxaca
3774,20,Oaxaca,20422,Santa María Nativitas,Población indígena,365,89.292308,32.615385,-999.0,67.384615,-999.0,72.615385,38.769231,90.316923,2015-01-01,Oaxaca,Oaxaca
3775,20,Oaxaca,20423,Santa María Nduayaco,Población indígena,23,99.428571,47.619048,-888.0,61.904762,-999.0,-999.0,-999.0,99.428571,2015-01-01,Oaxaca,Oaxaca
3776,20,Oaxaca,20424,Santa María Ozolotepec,Población indígena,1495,98.253906,46.25,12.34375,89.296875,54.21875,92.265625,-999.0,98.253906,2015-01-01,Oaxaca,Oaxaca
3777,20,Oaxaca,20425,Santa María Pápalo,Población indígena,2145,97.806436,38.217822,5.990099,90.49505,30.940594,98.613861,55.940594,97.806436,2015-01-01,Oaxaca,Oaxaca
3778,20,Oaxaca,20426,Santa María Peñoles,Población indígena,8812,98.671925,32.302194,11.215184,90.0912,55.533646,99.531674,27.828445,98.671925,2015-01-01,Oaxaca,Oaxaca
3779,20,Oaxaca,20428,Santa María Quiegolani,Población indígena,1936,97.955036,32.254197,7.494005,91.606715,39.508393,68.285372,47.36211,98.311151,2015-01-01,Oaxaca,Oaxaca
3780,20,Oaxaca,20429,Santa María Sola,Población indígena,94,98.953125,37.5,-999.0,96.875,68.75,100.0,32.8125,98.953125,2015-01-01,Oaxaca,Oaxaca
3781,20,Oaxaca,20430,Santa María Tataltepec,Población indígena,198,96.747059,33.529412,-999.0,69.411765,-999.0,95.882353,-999.0,96.747059,2015-01-01,Oaxaca,Oaxaca
3782,20,Oaxaca,20431,Santa María Tecomavaca,Población indígena,484,85.130233,43.255814,-999.0,84.883721,37.44186,91.860465,48.372093,85.532558,2015-01-01,Oaxaca,Oaxaca
3783,20,Oaxaca,20432,Santa María Temaxcalapa,Población indígena,923,94.436654,32.472325,51.783518,85.731857,-999.0,44.649446,19.680197,95.223862,2015-01-01,Oaxaca,Oaxaca
3784,20,Oaxaca,20433,Santa María Temaxcaltepec,Población indígena,2549,92.30118,51.616213,7.542329,94.817855,51.975372,92.406362,28.937917,92.30118,2015-01-01,Oaxaca,Oaxaca
3785,20,Oaxaca,20434,Santa María Teopoxco,Población indígena,4345,96.760044,43.258118,7.81508,90.36874,28.563566,49.559714,28.095762,97.026968,2015-01-01,Oaxaca,Oaxaca
3786,20,Oaxaca,20435,Santa María Tepantlali,Población indígena,3560,89.124287,47.146481,12.460368,82.339886,32.08624,81.230184,30.65948,89.944515,2015-01-01,Oaxaca,Oaxaca
3787,20,Oaxaca,20436,Santa María Texcatitlán,Población indígena,1009,96.211584,38.179669,6.855792,84.397163,28.014184,100.0,53.191489,96.211584,2015-01-01,Oaxaca,Oaxaca
3788,20,Oaxaca,20437,Santa María Tlahuitoltepec,Población indígena,9187,90.161043,34.140532,12.862247,85.046976,34.061135,86.634908,16.89824,91.110097,2015-01-01,Oaxaca,Oaxaca
3789,20,Oaxaca,20438,Santa María Tlalixtac,Población indígena,1369,94.2,48.740157,9.685039,88.818898,31.889764,64.015748,39.685039,95.282677,2015-01-01,Oaxaca,Oaxaca
3790,20,Oaxaca,20439,Santa María Tonameca,Población indígena,14136,78.536754,45.871718,9.114464,94.383342,26.267626,92.403126,57.984453,78.712006,2015-01-01,Oaxaca,Oaxaca
3791,20,Oaxaca,20440,Santa María Totolapilla,Población indígena,529,91.310127,52.109705,9.07173,68.565401,-999.0,21.518987,50.0,93.206751,2015-01-01,Oaxaca,Oaxaca
3792,20,Oaxaca,20441,Santa María Xadani,Población indígena,8997,87.084496,40.942261,11.663039,87.13353,34.42581,59.825887,43.502753,88.540136,2015-01-01,Oaxaca,Oaxaca
3793,20,Oaxaca,20442,Santa María Yalina,Población indígena,275,82.620833,32.083333,12.5,79.583333,-999.0,60.0,-999.0,83.7125,2015-01-01,Oaxaca,Oaxaca
3794,20,Oaxaca,20443,Santa María Yavesía,Población indígena,445,91.107612,13.648294,-999.0,79.790026,23.622047,86.351706,22.572178,93.065617,2015-01-01,Oaxaca,Oaxaca
3795,20,Oaxaca,20444,Santa María Yolotepec,Población indígena,388,94.14557,21.835443,-999.0,-999.0,-999.0,97.151899,-999.0,95.518987,2015-01-01,Oaxaca,Oaxaca
3796,20,Oaxaca,20445,Santa María Yosoyúa,Población indígena,1561,98.311881,25.176803,-999.0,74.257426,36.138614,100.0,47.949081,98.311881,2015-01-01,Oaxaca,Oaxaca
3797,20,Oaxaca,20446,Santa María Yucuhiti,Población indígena,6219,97.662604,28.139905,12.983572,78.325384,50.15015,95.583819,85.232291,97.797562,2015-01-01,Oaxaca,Oaxaca
